,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
16,72,9.82,10.12,17,S,Y-SQ-FOUR,1,0.9999999999999881,1,S,14,5,1,0,0,0,0
17,72,10.42,10.72,18,S,B-SQ-FOUR,1,0.9999999999999774,1,S,14,6,1,0,0,0,0
18,72,11.02,11.32,19,CS,G-TR-FOUR,3,0.999999999999979,3,S,14,7,1,0,0,0,0
19,72,11.62,11.92,20,S,G-ST-TWO,4,0.9999999999999722,4,S,14,8,1,0,0,0,0
20,72,12.22,12.52,21,S,B-SQ-THREE,1,0.9999999999999881,1,S,14,9,1,0,0,0,0
21,72,12.82,13.12,22,S,R-TR-TWO,3,0.9999999999999705,3,S,14,10,1,0,0,0,0
22,72,13.42,13.72,23,S,R-ST-TWO,1,0.9999999999999971,4,C,14,X,2,1,1,1,0
23,72,14.02,14.32,24,CN,Y-TR-FOUR,4,0.9999999999999761,4,C,14,1,2,0,0,0,0
24,72,14.62,14.92,25,CSN,R-SQ-ONE,1,0.9999999999999434,1,C,14,2,2,0,0,0,0
25,72,15.22,15.52,26,C,Y-SQ-TWO,4,0.9999999999999691,4,C,14,3,2,0,0,0,0
26,72,15.83,16.13,27,CSN,Y-ST-FOUR,4,0.9999999999999672,4,C,14,4,2,0,0,0,0
27,72,16.43,16.73,28,CN,B-TR-TWO,2,0.999999999999968,2,C,14,5,2,0,0,0,0
28,72,17.03,17.33,29,C,Y-CR-TWO,4,0.9999999999999546,4,C,14,6,2,0,0,0,0
29,72,17.63,17.93,30,C,G-ST-ONE,3,0.9999999999999587,3,C,14,7,2,0,0,0,0
30,72,18.23,18.53,31,CN,G-SQ-THREE,3,0.9999999999999672,3,C,14,8,2,0,0,0,0
31,72,18.83,19.13,32,C,B-ST-THREE,2,0.9999999999999745,2,C,14,9,2,0,0,0,0
32,72,19.43,19.73,33,C,B-ST-FOUR,2,0.9999999999999719,2,C,14,10,2,0,0,0,0
33,72,20.03,20.33,34,CS,G-TR-ONE,3,0.9999999999999688,3,S,14,1,3,0,0,0,0
34,72,20.63,20.93,35,CS,G-TR-TWO,3,0.9999999999999695,3,S,14,2,3,0,0,0,0
35,72,21.23,21.53,36,C,Y-CR-THREE,2,0.9999999999999971,4,S,14,X,3,1,1,1,0
36,72,21.84,22.14,37,N,R-SQ-THREE,1,0.9999999999999981,3,S,14,X,3,1,0,0,0
37,72,22.44,22.74,38,S,Y-SQ-THREE,1,0.9999999999999905,1,S,14,1,3,0,0,0,0
38,72,23.04,23.34,39,S,Y-TR-ONE,3,0.9999999999999816,3,S,14,2,3,0,0,0,0
39,72,23.64,23.94,40,S,Y-CR-ONE,2,0.9999999999999516,2,S,14,3,3,0,0,0,0
40,72,24.24,24.54,41,S,R-ST-ONE,4,0.9999999999999726,4,S,14,4,3,0,0,0,0
41,72,24.84,25.14,42,S,R-TR-FOUR,3,0.9999999999999719,3,S,14,5,3,0,0,0,0
42,72,25.44,25.74,43,CSN,G-TR-THREE,3,0.9999999999999792,3,S,14,6,3,0,0,0,0
43,72,26.04,26.34,44,S,B-TR-ONE,3,0.9999999999999637,3,S,14,7,3,0,0,0,0
44,72,26.64,26.94,45,S,G-CR-FOUR,2,0.9999999999999721,2,S,14,8,3,0,0,0,0
45,72,27.25,27.55,46,CS,B-CR-THREE,2,0.9999999999999802,2,S,14,9,3,0,0,0,0
46,72,27.85,28.15,47,CS,R-SQ-FOUR,1,0.9999999999999786,1,S,14,10,3,0,0,0,0
47,72,28.45,28.75,48,SN,R-ST-FOUR,1,0.9999999999999976,4,C,14,X,4,1,1,1,0
48,72,29.05,29.35,49,CN,B-ST-TWO,2,0.9999999999999472,2,C,14,1,4,0,0,0,0
49,72,29.65,29.95,50,C,G-CR-ONE,3,0.9999999999999699,3,C,14,2,4,0,0,0,0
50,72,30.25,30.55,51,CN,R-TR-ONE,1,0.9999999999999631,1,C,14,3,4,0,0,0,0
51,72,30.85,31.15,52,CN,G-CR-THREE,3,0.9999999999999803,3,C,14,4,4,0,0,0,0
52,72,31.45,31.75,53,C,R-CR-FOUR,1,0.9999999999999408,1,C,14,5,4,0,0,0,0
53,72,32.05,32.35,54,CN,Y-CR-FOUR,4,0.9999999999999527,4,C,14,6,4,0,0,0,0
54,72,32.65,32.95,55,C,G-SQ-ONE,3,0.9999999999999605,3,C,14,7,4,0,0,0,0
55,72,33.26,33.56,56,CS,R-SQ-TWO,1,0.9999999999999556,1,C,14,8,4,0,0,0,0
56,72,33.86,34.16,57,C,Y-TR-TWO,4,0.9999999999999634,4,C,14,9,4,0,0,0,0
57,72,34.46,34.76,58,CS,Y-ST-TWO,4,0.9999999999999625,4,C,14,10,4,0,0,0,0
58,72,35.06,35.36,59,CSN,B-CR-TWO,2,0.999999999999966,2,N,14,1,5,0,0,0,0
59,72,35.66,35.96,60,C,G-CR-TWO,2,0.9999999999999971,3,N,14,X,5,1,1,1,0
60,72,36.26,36.56,61,CN,B-SQ-TWO,2,0.9999999999999766,2,N,14,1,5,0,0,0,0
61,72,36.86,37.16,62,N,Y-ST-THREE,3,0.9999999999999699,3,N,14,2,5,0,0,0,0
62,72,37.46,37.76,63,N,R-ST-THREE,3,0.9999999999999741,3,N,14,3,5,0,0,0,0
63,72,38.06,38.36,64,N,G-SQ-FOUR,4,0.9999999999999527,4,N,14,4,5,0,0,0,0
64,72,38.66,38.96,65,SN,Y-SQ-ONE,1,0.9999999999999598,1,N,14,5,5,0,0,0,0
65,72,39.26,39.56,66,SN,B-SQ-ONE,1,0.9999999999999711,1,N,14,6,5,0,0,0,0
66,72,39.87,40.17,67,SN,R-CR-TWO,2,0.9999999999999728,2,N,14,7,5,0,0,0,0
67,72,40.47,40.77,68,N,R-CR-THREE,3,0.999999999999962,3,N,14,8,5,0,0,0,0
68,72,41.07,41.37,69,N,B-ST-ONE,1,0.9999999999999623,1,N,14,9,5,0,0,0,0
69,72,41.67,41.97,70,N,Y-ST-ONE,1,0.9999999999999615,1,N,14,10,5,0,0,0,0
70,72,42.27,42.57,71,N,B-CR-ONE,1,0.999999999999953,1,N,14,1,6,0,0,0,0
71,72,42.87,43.17,72,SN,R-TR-THREE,3,0.9999999999999708,3,N,14,2,6,0,0,0,0
72,72,43.47,43.77,73,SN,Y-TR-THREE,3,0.9999999999999678,3,N,14,3,6,0,0,0,0
73,72,44.07,44.37,74,CN,R-CR-ONE,1,0.9999999999999581,1,N,14,4,6,0,0,0,0
74,72,44.67,44.97,75,N,B-TR-FOUR,4,0.999999999999969,4,N,14,5,6,0,0,0,0
75,72,45.28,45.58,76,N,B-CR-FOUR,4,0.9999999999999546,4,N,14,6,6,0,0,0,0
76,72,45.88,46.18,77,CN,G-ST-THREE,3,0.9999999999999738,3,N,14,7,6,0,0,0,0
77,72,46.48,46.78,78,SN,G-ST-FOUR,4,0.9999999999999731,4,N,14,8,6,0,0,0,0
78,72,47.08,47.38,79,N,G-SQ-TWO,2,0.9999999999999595,2,N,14,9,6,0,0,0,0
79,72,47.68,47.98,80,SN,B-TR-THREE,3,0.9999999999999641,3,N,14,10,6,0,0,0,0
80,72,48.28,48.58,81,CN,Y-SQ-FOUR,1,0.9999999999999969,4,S,14,X,7,1,1,1,0
81,72,48.88,49.18,82,S,B-SQ-FOUR,1,0.9999999999999822,1,S,14,1,7,0,0,0,0
82,72,49.48,49.78,83,CS,G-TR-FOUR,3,0.9999999999999807,3,S,14,2,7,0,0,0,0
83,72,50.08,50.38,84,S,G-ST-TWO,4,0.9999999999999727,4,S,14,3,7,0,0,0,0
84,72,50.68,50.98,85,S,B-SQ-THREE,1,0.9999999999999907,1,S,14,4,7,0,0,0,0
85,72,51.28,51.58,86,S,R-TR-TWO,3,0.9999999999999715,3,S,14,5,7,0,0,0,0
86,72,51.89,52.19,87,S,R-ST-TWO,4,0.9999999999999791,4,S,14,6,7,0,0,0,0
87,72,52.49,52.79,88,S,Y-TR-FOUR,3,0.9999999999999704,3,S,14,7,7,0,0,0,0
88,72,53.09,53.39,89,CSN,R-SQ-ONE,1,0.9999999999999919,1,S,14,8,7,0,0,0,0
89,72,53.69,53.99,90,S,Y-SQ-TWO,1,0.999999999999994,1,S,14,9,7,0,0,0,0
90,72,54.29,54.59,91,CSN,Y-ST-FOUR,4,0.9999999999999686,4,S,14,10,7,0,0,0,0
91,72,54.89,55.19,92,S,B-TR-TWO,2,0.9999999999999973,3,C,14,X,8,1,1,1,0
92,72,55.49,55.79,93,C,Y-CR-TWO,4,0.9999999999999564,4,C,14,1,8,0,0,0,0
93,72,56.09,56.39,94,C,G-ST-ONE,3,0.9999999999999692,3,C,14,2,8,0,0,0,0
94,72,56.69,56.99,95,CN,G-SQ-THREE,3,0.999999999999975,3,C,14,3,8,0,0,0,0
95,72,57.3,57.6,96,C,B-ST-THREE,2,0.9999999999999789,2,C,14,4,8,0,0,0,0
96,72,57.9,58.2,97,C,B-ST-FOUR,2,0.9999999999999745,2,C,14,5,8,0,0,0,0
97,72,58.5,58.8,98,CS,G-TR-ONE,3,0.9999999999999702,3,C,14,6,8,0,0,0,0
98,72,59.1,59.4,99,CS,G-TR-TWO,3,0.9999999999999603,3,C,14,7,8,0,0,0,0
99,72,59.7,60.0,100,C,Y-CR-THREE,4,0.9999999999999485,4,C,14,8,8,0,0,0,0
100,72,60.3,60.6,101,CS,R-SQ-THREE,1,0.999999999999948,1,C,14,9,8,0,0,0,0
101,72,60.9,61.2,102,C,Y-SQ-THREE,4,0.999999999999965,4,C,14,10,8,0,0,0,0
102,72,61.5,61.8,103,C,Y-TR-ONE,3,0.9999999999999977,4,S,14,X,9,1,1,1,0
103,72,62.1,62.4,104,N,Y-CR-ONE,2,0.9999999999999978,1,S,14,X,9,1,0,0,0
104,72,62.7,63.0,105,S,R-ST-ONE,4,0.9999999999999698,4,S,14,1,9,0,0,0,0
105,72,63.3,63.6,106,S,R-TR-FOUR,3,0.9999999999999658,3,S,14,2,9,0,0,0,0
106,72,63.91,64.21,107,CSN,G-TR-THREE,3,0.9999999999999759,3,S,14,3,9,0,0,0,0
107,72,64.51,64.81,108,S,B-TR-ONE,3,0.9999999999999761,3,S,14,4,9,0,0,0,0
108,72,65.11,65.41,109,S,G-CR-FOUR,2,0.9999999999999647,2,S,14,5,9,0,0,0,0
109,72,65.71,66.01,110,CS,B-CR-THREE,2,0.9999999999999728,2,S,14,6,9,0,0,0,0
110,72,66.31,66.61,111,CS,R-SQ-FOUR,1,0.9999999999999779,1,S,14,7,9,0,0,0,0
111,72,66.91,67.21,112,SN,R-ST-FOUR,4,0.9999999999999828,4,S,14,8,9,0,0,0,0
112,72,67.51,67.81,113,S,B-ST-TWO,4,0.9999999999999772,4,S,14,9,9,0,0,0,0
113,72,68.11,68.41,114,S,G-CR-ONE,2,0.9999999999999739,2,S,14,10,9,0,0,0,0
114,72,68.71,69.01,115,S,R-TR-ONE,1,0.9999999999999969,3,C,14,X,10,1,1,1,0
115,72,69.31,69.61,116,CN,G-CR-THREE,3,0.9999999999999736,3,C,14,1,10,0,0,0,0
116,72,69.92,70.22,117,C,R-CR-FOUR,1,0.9999999999999427,1,C,14,2,10,0,0,0,0
117,72,70.52,70.82,118,CN,Y-CR-FOUR,4,0.9999999999999691,4,C,14,3,10,0,0,0,0
118,72,71.12,71.42,119,C,G-SQ-ONE,3,0.9999999999999667,3,C,14,4,10,0,0,0,0
119,72,71.72,72.02,120,CS,R-SQ-TWO,1,0.9999999999999549,1,C,14,5,10,0,0,0,0
120,72,72.32,72.62,121,C,Y-TR-TWO,4,0.9999999999999611,4,C,14,6,10,0,0,0,0
121,72,72.92,73.22,122,CS,Y-ST-TWO,4,0.9999999999999662,4,C,14,7,10,0,0,0,0
122,72,73.52,73.82,123,CSN,B-CR-TWO,2,0.999999999999964,2,C,14,8,10,0,0,0,0
123,72,74.12,74.42,124,C,G-CR-TWO,3,0.9999999999999598,3,C,14,9,10,0,0,0,0
124,72,74.72,75.02,125,CN,B-SQ-TWO,2,0.9999999999999417,2,C,14,10,10,0,0,0,0
125,72,75.33,75.62,126,CS,Y-ST-THREE,3,0.9999999999999968,4,N,14,X,11,1,1,1,0
126,72,75.93,76.23,127,N,R-ST-THREE,3,0.999999999999957,3,N,14,1,11,0,0,0,0
127,72,76.53,76.83,128,N,G-SQ-FOUR,4,0.9999999999999633,4,N,14,2,11,0,0,0,0
128,72,77.13,77.43,129,SN,Y-SQ-ONE,1,0.9999999999999596,1,N,14,3,11,0,0,0,0
129,72,77.73,78.03,130,SN,B-SQ-ONE,1,0.9999999999999644,1,N,14,4,11,0,0,0,0
130,72,78.33,78.63,131,SN,R-CR-TWO,2,0.9999999999999643,2,N,14,5,11,0,0,0,0
131,72,78.93,79.23,132,N,R-CR-THREE,3,0.9999999999999564,3,N,14,6,11,0,0,0,0
132,72,79.53,79.83,133,N,B-ST-ONE,1,0.9999999999999406,1,N,14,7,11,0,0,0,0
133,72,80.13,80.43,134,N,Y-ST-ONE,1,0.9999999999999586,1,N,14,8,11,0,0,0,0
134,72,80.73,81.03,135,N,B-CR-ONE,1,0.9999999999999558,1,N,14,9,11,0,0,0,0
135,72,81.34,81.64,136,SN,R-TR-THREE,3,0.9999999999999682,3,N,14,10,11,0,0,0,0
136,72,81.94,82.24,137,SN,Y-TR-THREE,3,0.9999999999999702,3,N,14,1,12,0,0,0,0
137,72,82.54,82.84,138,CN,R-CR-ONE,1,0.9999999999999578,1,N,14,2,12,0,0,0,0
138,72,83.14,83.44,139,N,B-TR-FOUR,4,0.99999999999997,4,N,14,3,12,0,0,0,0
139,72,83.74,84.04,140,N,B-CR-FOUR,4,0.9999999999999754,4,N,14,4,12,0,0,0,0
140,72,84.34,84.64,141,CN,G-ST-THREE,3,0.9999999999999877,3,N,14,5,12,0,0,0,0
141,72,84.94,85.24,142,SN,G-ST-FOUR,4,0.9999999999999689,4,N,14,6,12,0,0,0,0
142,72,85.54,85.84,143,N,G-SQ-TWO,2,0.9999999999999674,2,N,14,7,12,0,0,0,0
143,72,86.14,86.44,144,SN,B-TR-THREE,3,0.9999999999999695,3,N,14,8,12,0,0,0,0
144,72,86.74,87.04,145,CN,Y-SQ-FOUR,4,0.9999999999999609,4,N,14,9,12,0,0,0,0
145,72,87.34,87.64,146,N,B-SQ-FOUR,4,0.999999999999975,4,N,14,10,12,0,0,0,0
146,72,87.95,88.25,147,N,G-TR-FOUR,3,0.9999999999999962,4,S,14,X,13,1,1,1,0
147,72,88.55,88.85,148,S,G-ST-TWO,4,0.9999999999999696,4,S,14,1,13,0,0,0,0
148,72,89.15,89.45,149,S,B-SQ-THREE,1,0.9999999999999899,1,S,14,2,13,0,0,0,0
149,72,89.75,90.05,150,S,R-TR-TWO,3,0.9999999999999715,3,S,14,3,13,0,0,0,0
150,72,90.35,90.65,151,S,R-ST-TWO,4,0.9999999999999802,4,S,14,4,13,0,0,0,0
151,72,90.95,91.25,152,S,Y-TR-FOUR,3,0.9999999999999795,3,S,14,5,13,0,0,0,0
152,72,91.55,91.85,153,CSN,R-SQ-ONE,1,0.999999999999994,1,S,14,6,13,0,0,0,0
153,72,92.15,92.45,154,S,Y-SQ-TWO,1,0.9999999999999922,1,S,14,7,13,0,0,0,0
154,72,92.75,93.05,155,CSN,Y-ST-FOUR,4,0.99999999999998,4,S,14,8,13,0,0,0,0
155,72,93.35,93.65,156,S,B-TR-TWO,3,0.9999999999999744,3,S,14,9,13,0,0,0,0
156,72,93.96,94.26,157,SN,Y-CR-TWO,2,0.9999999999999555,2,S,14,10,13,0,0,0,0
157,72,94.56,94.86,158,S,G-ST-ONE,3,0.9999999999999972,4,C,14,X,14,1,1,1,0
158,72,95.16,95.46,159,CN,G-SQ-THREE,3,0.9999999999999609,3,C,14,1,14,0,0,0,0
159,72,95.76,96.06,160,C,B-ST-THREE,2,0.9999999999999649,2,C,14,2,14,0,0,0,0
160,72,96.36,96.66,161,C,B-ST-FOUR,2,0.9999999999999775,2,C,14,3,14,0,0,0,0
161,72,96.96,97.26,162,CS,G-TR-ONE,3,0.9999999999999614,3,C,14,4,14,0,0,0,0
162,72,97.56,97.86,163,CS,G-TR-TWO,3,0.99999999999997,3,C,14,5,14,0,0,0,0
163,72,98.16,98.46,164,C,Y-CR-THREE,4,0.9999999999999538,4,C,14,6,14,0,0,0,0
164,72,98.76,99.06,165,CS,R-SQ-THREE,1,0.9999999999999631,1,C,14,7,14,0,0,0,0
165,72,99.37,99.67,166,C,Y-SQ-THREE,4,0.9999999999999603,4,C,14,8,14,0,0,0,0
